7.394652638475265,44.7697098186548,1.0,0.0
23.37032467027005,45.101758220033,1.0,0.0
35.4244543211212,44.35025479921965,0.980785280403,-0.195090322016
46.06665884163315,33.8264662146612,0.0,-1.0
40.9418955986323,19.7127666258527,-0.866025403784, -0.5
27.8663008729747,16.14618692436335,-1.0,0.0
14.05626794550335,23.3127570683493,-0.866025403784, 0.5
-0.951221472801722,27.0461999255424,-1.0,0.0
-8.666865682880195,17.753814165046748,0.707106781187,-0.707106781187
2.866736771581189,6.33385678911885,0.707106781187,-0.707106781187
8.28065974013486,-7.296628530504765,0.980785280403,-0.195090322016
22.06424248721285,-10.901621928772279,0.980785280403,-0.195090322016
36.49103514038775,-17.883017213601953,0.707106781187,-0.707106781187
37.350333052085844,-32.251729244867,-0.707106781187,-0.707106781187
25.015206384728,-36.6044467221634,-1.0,0.0
9.033992344663005,-35.87483027402925,-1.0,0.0
-6.13031869849749,-31.2445849531534,-0.980785280403,0.195090322016
-18.5545288024323,-24.96626030526145,-0.980785280403,0.195090322016
-31.47780222705665,-15.5245884170075,-0.707106781187, 0.707106781187
-37.208593253862546,-0.958824759235882,0.0,1.0
-37.633028411252454,12.921961768614999,0.0,1.0
-37.537899696180546,29.014513416984848,0.0,1.0
-29.29015255886975,38.8255245977219,0.866025403784, 0.5
-14.4314610240945,44.6418294708025,1.0,0.0
1.4047377960261351,44.59853099246905,1.0,0.0
